@relation whatever

@attribute 'Driver State' { 8 , 6 , 9 , 1 , 7 , 3 , 5 , 2 , 4 } 
@attribute 'Speed (GPS)' numeric
@attribute 'Engine Load' numeric
@attribute 'Throttle Position(Manifold)' numeric
@attribute 'Engine RPM' numeric
@attribute 'Speed (OBD)' numeric
@attribute 'Torque' numeric
@attribute 'GPS Bearing' numeric
@attribute 'Air Fuel Ratio(Measured)' numeric
@attribute 'Engine Load(Absolute)' numeric
@attribute 'Relative Throttle Position' numeric
@attribute 'Absolute Throttle Position B' numeric
@attribute 'Accelerator PedalPosition D' numeric
@attribute 'Accelerator PedalPosition E' numeric
@attribute 'Air Fuel Ratio(Commanded)' numeric
@attribute 'Engine kW (At the wheels)' numeric


@data
3 , 27.472 , 26.274 , 10.588 , 1280 , 21 , 0 , 220 , 14.952 , 14.51 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.876 , 0 
3 , 23.194 , 26.274 , 10.588 , 1294.2 , 13 , 0 , 217 , 15.186 , 15.294 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.876 , 0 
3 , 18.24 , 25.49 , 10.588 , 1294.2 , 13 , 0 , 220 , 14.806 , 14.902 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.582 , 0 
8 , 10.133 , 22.353 , 9.8039 , 1192 , 4 , 0 , 219 , 14.625 , 14.902 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.863 , 0 
8 , 3.1525 , 23.137 , 9.4118 , 1004 , 0 , 0 , 213 , 14.839 , 12.941 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.863 , 0 
8 , 0 , 26.274 , 9.8039 , 856.25 , 0 , 0 , 244 , 14.486 , 14.118 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.863 , 0 
8 , 0 , 29.412 , 9.8039 , 777.5 , 0 , 0 , 244 , 14.486 , 15.686 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.569 , 0 
8 , 0 , 29.412 , 9.8039 , 777.5 , 0 , 0 , 244 , 14.943 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.851 , 0 
8 , 0 , 30.196 , 9.8039 , 784.75 , 0 , 0 , 244 , 15.164 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.851 , 0 
8 , 0 , 29.804 , 9.8039 , 788.5 , 0 , 0 , 244 , 14.803 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.851 , 0 
8 , 0 , 29.804 , 9.8039 , 797 , 0 , 0 , 244 , 14.587 , 16.471 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.851 , 0 
8 , 0 , 30.196 , 9.8039 , 797 , 0 , 0 , 244 , 14.587 , 16.471 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.562 , 0 
8 , 0 , 30.196 , 9.8039 , 788 , 0 , 0 , 244 , 14.722 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.588 , 9.8039 , 788 , 0 , 0 , 244 , 14.816 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.98 , 9.8039 , 793 , 0 , 0 , 244 , 14.922 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.196 , 9.8039 , 795.75 , 0 , 0 , 244 , 14.698 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 29.804 , 9.8039 , 804 , 0 , 0 , 244 , 14.521 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.196 , 9.8039 , 799.25 , 0 , 0 , 244 , 14.645 , 16.471 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.98 , 9.8039 , 792 , 0 , 0 , 244 , 14.645 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.98 , 9.8039 , 792 , 0 , 0 , 244 , 15.085 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.196 , 9.8039 , 806.5 , 0 , 0 , 244 , 14.616 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.196 , 9.8039 , 800 , 0 , 0 , 244 , 14.616 , 16.471 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.196 , 9.8039 , 803.75 , 0 , 0 , 244 , 14.461 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.98 , 9.8039 , 796.75 , 0 , 0 , 244 , 14.803 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.588 , 9.8039 , 796.75 , 0 , 0 , 244 , 14.921 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.196 , 9.8039 , 802 , 0 , 0 , 244 , 14.718 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 29.804 , 9.8039 , 805 , 0 , 0 , 244 , 14.507 , 16.471 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.98 , 9.8039 , 800.25 , 0 , 0 , 244 , 14.823 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.98 , 9.8039 , 805 , 0 , 0 , 244 , 14.728 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.196 , 9.8039 , 799.25 , 0 , 0 , 244 , 14.584 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.196 , 9.8039 , 797 , 0 , 0 , 244 , 14.648 , 16.471 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.196 , 9.8039 , 794.75 , 0 , 0 , 244 , 14.648 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.98 , 9.8039 , 794.75 , 0 , 0 , 244 , 14.87 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.588 , 10.196 , 806.75 , 0 , 0 , 244 , 14.726 , 16.471 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.196 , 10.196 , 809 , 0 , 0 , 244 , 14.57 , 16.471 , 2.7451 , 10.98 , 15.294 , 7.8431 , 14.848 , 0 
1 , 0 , 50.588 , 11.765 , 858.25 , 0 , 0 , 244 , 15.175 , 23.137 , 2.3529 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
1 , 0 , 56.863 , 13.333 , 1135 , 1 , 0.59904 , 244 , 14.686 , 24.706 , 4.7059 , 9.8039 , 19.216 , 9.8039 , 14.848 , 0.096537 
1 , 0 , 73.333 , 15.686 , 1474.8 , 6 , 12.77 , 244 , 14.686 , 30.588 , 4.7059 , 13.726 , 21.569 , 10.98 , 14.848 , 2.6739 
1 , 9.4576 , 73.333 , 15.686 , 1865.8 , 11 , 19.418 , 233 , 15.177 , 33.333 , 6.6667 , 15.686 , 22.353 , 11.373 , 14.554 , 5.144 
1 , 13.961 , 67.059 , 16.471 , 1865.8 , 11 , 19.418 , 211 , 14.554 , 37.647 , 9.0196 , 19.216 , 23.137 , 11.765 , 14.848 , 5.144 
1 , 13.961 , 74.902 , 16.863 , 1800.5 , 16 , 25.059 , 211 , 14.599 , 37.647 , 8.2353 , 17.255 , 23.137 , 11.765 , 14.857 , 6.4062 
1 , 16.889 , 77.255 , 17.255 , 1798.8 , 21 , 32.922 , 210 , 14.564 , 38.431 , 8.2353 , 17.255 , 23.529 , 11.765 , 14.571 , 8.4081 
1 , 20.942 , 66.275 , 17.255 , 2120 , 25 , 28.756 , 207 , 14.564 , 37.647 , 8.6274 , 18.039 , 23.529 , 11.765 , 14.571 , 8.6558 
1 , 23.419 , 66.275 , 12.941 , 1575 , 25 , 28.756 , 207 , 14.918 , 25.098 , 4.7059 , 13.726 , 20.392 , 10.196 , 14.605 , 8.6558 
1 , 27.247 , 43.529 , 13.333 , 1575 , 28 , 33.507 , 205 , 15.156 , 25.098 , 2.7451 , 12.157 , 18.039 , 9.0196 , 14.883 , 7.493 
7 , 31.075 , 20 , 10.98 , 1715.5 , 30 , 20.789 , 202 , 14.642 , 19.216 , 1.1765 , 10.588 , 15.294 , 9.0196 , 14.604 , 5.0637 
7 , 31.525 , 16.471 , 10.196 , 1350.2 , 32 , 29.73 , 209 , 14.331 , 10.98 , 1.1765 , 10.588 , 15.294 , 7.8431 , 14.909 , 5.6996 
7 , 32.876 , 17.255 , 10.196 , 1216.5 , 34 , 31.526 , 209 , 14.331 , 10.196 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.909 , 5.4453 
7 , 33.102 , 17.255 , 10.196 , 1216.5 , 34 , 31.526 , 216 , 15.196 , 10.98 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.612 , 5.4453 
7 , 34.002 , 19.216 , 10.196 , 1306.5 , 35 , 16.424 , 227 , 15.288 , 10.98 , 1.9608 , 11.373 , 18.431 , 9.4118 , 14.906 , 3.0466 
7 , 35.353 , 47.843 , 13.726 , 1485 , 36 , 30.975 , 235 , 15.148 , 15.686 , 5.098 , 14.51 , 18.431 , 9.4118 , 14.906 , 6.5309 
7 , 37.155 , 69.412 , 15.686 , 1585.5 , 38 , 15.272 , 243 , 14.583 , 28.235 , 5.098 , 14.51 , 21.961 , 11.373 , 14.858 , 3.438 
7 , 40.082 , 75.686 , 15.686 , 1579.2 , 40 , 31.334 , 251 , 14.583 , 34.902 , 6.6667 , 15.686 , 23.529 , 11.765 , 14.858 , 7.026 
3 , 40.758 , 26.667 , 15.686 , 1629.8 , 41 , 17.755 , 254 , 14.848 , 27.451 , 6.2745 , 15.294 , 20.392 , 7.8431 , 14.858 , 4.1085 
3 , 41.208 , 26.667 , 10.98 , 1629.8 , 41 , 17.755 , 251 , 13.731 , 12.157 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.3 , 4.1085 
3 , 39.632 , 14.118 , 10.588 , 1483.2 , 39 , 17.755 , 251 , 29.4 , 12.157 , 1.5686 , 10.196 , 15.294 , 7.8431 , 12.936 , 4.1085 
3 , 35.804 , 17.255 , 9.8039 , 1483.2 , 35 , 17.755 , 252 , 29.4 , 10.98 , 0.78431 , 10.196 , 15.294 , 7.8431 , 12.936 , 4.1085 
3 , 30.174 , 25.49 , 10.98 , 1140 , 30 , 0 , 255 , 13.19 , 11.373 , 0.78431 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
3 , 24.319 , 23.922 , 10.588 , 1339 , 23 , 0 , 255 , 13.19 , 15.686 , 2.7451 , 10.588 , 15.294 , 7.8431 , 12.936 , 0 
3 , 24.319 , 23.922 , 10.588 , 1289 , 23 , 0 , 248 , 13.094 , 12.549 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.554 , 0 
3 , 19.816 , 20.784 , 10.196 , 1289 , 19 , 0 , 240 , 13.86 , 12.549 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.554 , 0 
3 , 14.412 , 23.529 , 10.98 , 1288 , 15 , 0 , 235 , 13.86 , 12.941 , 2.3529 , 11.373 , 15.294 , 7.8431 , 14.848 , 0 
3 , 8.782 , 29.02 , 9.4118 , 1298 , 7 , 0 , 233 , 15.265 , 16.471 , 2.3529 , 11.373 , 15.294 , 7.8431 , 14.554 , 0 
8 , 2.477 , 36.863 , 9.4118 , 1083.8 , 1 , 0 , 227 , 15.265 , 13.333 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.554 , 0 
9 , 2.2518 , 36.863 , 9.4118 , 1326 , 3 , 2.9274 , 227 , 14.651 , 29.804 , 5.8823 , 13.333 , 20.392 , 10.196 , 14.554 , 0.55115 
9 , 0 , 63.922 , 13.726 , 1326 , 3 , 2.9274 , 227 , 15.204 , 29.804 , 5.8823 , 14.902 , 21.569 , 10.196 , 14.848 , 0.55115 
9 , 8.1065 , 70.196 , 15.686 , 1617 , 7 , 11.289 , 233 , 14.493 , 29.804 , 6.6667 , 15.686 , 22.353 , 10.196 , 14.544 , 2.5918 
9 , 11.484 , 67.451 , 17.647 , 1988.2 , 12 , 18.121 , 256 , 14.482 , 32.941 , 8.2353 , 15.686 , 22.353 , 11.373 , 14.554 , 5.1156 
9 , 14.186 , 97.255 , 20 , 1628 , 16 , 23.458 , 264 , 14.482 , 41.961 , 8.2353 , 17.647 , 23.529 , 12.157 , 14.554 , 5.4224 
9 , 18.69 , 97.255 , 20 , 1726.2 , 21 , 37.532 , 271 , 14.634 , 60 , 13.333 , 25.49 , 26.667 , 13.333 , 14.848 , 9.1992 
9 , 19.366 , 75.294 , 20.392 , 1726.2 , 21 , 37.532 , 279 , 15.412 , 50.98 , 12.549 , 21.961 , 27.059 , 13.726 , 14.858 , 9.1992 
9 , 19.366 , 76.863 , 21.569 , 2120 , 25 , 28.779 , 279 , 14.442 , 50.98 , 13.726 , 23.529 , 29.02 , 14.51 , 14.848 , 8.6628 
1 , 20.942 , 85.098 , 23.529 , 2393.8 , 29 , 23.115 , 297 , 14.767 , 48.627 , 14.118 , 23.137 , 29.02 , 14.51 , 14.848 , 7.8563 
1 , 26.571 , 85.098 , 28.235 , 2670 , 32 , 30.91 , 303 , 15.252 , 48.235 , 14.118 , 23.137 , 29.804 , 14.902 , 14.865 , 11.718 
5 , 28.823 , 72.941 , 20.784 , 1860 , 34 , 22.341 , 304 , 15.252 , 56.471 , 13.726 , 21.961 , 29.804 , 14.902 , 14.865 , 5.9001 
5 , 27.247 , 72.941 , 20.784 , 2013.2 , 34 , 22.341 , 303 , 14.714 , 49.804 , 12.549 , 21.569 , 29.804 , 14.902 , 14.512 , 5.9001 
5 , 28.373 , 81.177 , 21.177 , 2013.2 , 37 , 33.451 , 302 , 14.278 , 46.667 , 11.765 , 21.569 , 29.804 , 14.902 , 14.482 , 9.562 
5 , 32.201 , 88.627 , 23.137 , 2065.2 , 39 , 22.878 , 304 , 14.796 , 46.667 , 14.51 , 21.569 , 29.804 , 14.902 , 14.482 , 6.7085 
5 , 37.155 , 37.647 , 12.549 , 2156.5 , 40 , 11.112 , 305 , 15.313 , 37.255 , 14.51 , 21.569 , 25.098 , 11.373 , 14.554 , 3.4024 
5 , 37.605 , 13.726 , 10.98 , 1432 , 36 , 11.112 , 305 , 15.313 , 12.941 , 1.9608 , 10.98 , 15.294 , 7.8431 , 14.554 , 3.4024 
3 , 34.227 , 13.726 , 10.98 , 1231.5 , 36 , 11.112 , 306 , 16.471 , 12.941 , 1.1765 , 10.588 , 15.294 , 7.8431 , 15.435 , 3.4024 
3 , 26.346 , 13.726 , 10.98 , 1231.5 , 22 , 11.112 , 311 , 13.195 , 16.078 , 2.3529 , 11.373 , 15.294 , 7.8431 , 14.7 , 3.4024 
3 , 16.889 , 23.529 , 10.98 , 1320 , 10 , 0 , 307 , 13.988 , 16.078 , 1.9608 , 11.765 , 24.706 , 12.549 , 14.554 , 0 
1 , 11.934 , 84.314 , 20.392 , 1958 , 9 , 0 , 305 , 14.327 , 54.902 , 15.294 , 11.765 , 24.706 , 12.549 , 14.848 , 0 
1 , 15.537 , 99.216 , 24.706 , 1960.8 , 17 , 37.118 , 309 , 14.525 , 50.98 , 15.294 , 25.882 , 25.49 , 12.941 , 14.848 , 10.334 
1 , 19.591 , 99.216 , 24.706 , 2026 , 23 , 40.902 , 309 , 14.525 , 50.98 , 10.98 , 19.608 , 25.882 , 12.941 , 14.482 , 11.766 
1 , 22.743 , 72.941 , 21.569 , 2026 , 23 , 40.902 , 310 , 14.159 , 43.922 , 15.294 , 23.137 , 26.274 , 12.941 , 14.482 , 11.766 
1 , 28.598 , 84.706 , 16.863 , 2312 , 27 , 29.47 , 308 , 14.916 , 43.922 , 6.6667 , 15.686 , 22.745 , 11.373 , 14.502 , 9.6738 
1 , 28.598 , 49.804 , 11.373 , 1738 , 29 , 20.039 , 308 , 14.717 , 33.725 , 2.3529 , 15.686 , 22.745 , 11.373 , 14.878 , 4.9451 
1 , 30.85 , 15.294 , 10.98 , 1496 , 28 , 20.039 , 310 , 14.464 , 18.039 , 2.3529 , 12.157 , 15.686 , 7.8431 , 14.878 , 4.9451 
3 , 27.697 , 21.569 , 10.98 , 1262.5 , 25 , 20.039 , 315 , 14.464 , 11.765 , 1.5686 , 10.196 , 15.294 , 7.8431 , 14.879 , 4.9451 
3 , 22.293 , 21.569 , 10.98 , 1262.5 , 25 , 20.039 , 316 , 14.246 , 15.294 , 1.9608 , 10.98 , 15.294 , 7.8431 , 14.879 , 4.9451 
3 , 18.24 , 25.098 , 10.98 , 1306 , 22 , 0 , 313 , 15.248 , 15.294 , 1.9608 , 10.98 , 15.294 , 7.8431 , 14.584 , 0 
3 , 16.213 , 24.706 , 10.588 , 1306.5 , 16 , 0 , 315 , 14.886 , 15.686 , 1.9608 , 10.98 , 15.294 , 7.8431 , 14.863 , 0 
3 , 6.9806 , 27.451 , 10.98 , 1286 , 11 , 0 , 313 , 15 , 15.686 , 2.3529 , 10.98 , 15.294 , 7.8431 , 14.863 , 0 
8 , 4.0532 , 23.922 , 10.196 , 1155.5 , 3 , 0 , 314 , 14.528 , 14.51 , 2.3529 , 10.98 , 15.294 , 7.8431 , 14.863 , 0 
8 , 2.0266 , 23.922 , 10.196 , 1028.8 , 0 , 0 , 333 , 14.528 , 13.333 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.569 , 0 
8 , 0 , 23.137 , 9.8039 , 1028.8 , 0 , 0 , 333 , 14.304 , 13.726 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 26.274 , 10.196 , 837.5 , 0 , 0 , 333 , 14.447 , 13.726 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.588 , 10.196 , 774 , 0 , 0 , 333 , 15.3 , 16.078 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.558 , 0 
8 , 0 , 47.843 , 11.765 , 848 , 0 , 0 , 333 , 15.201 , 20 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.558 , 0 
8 , 0 , 47.843 , 11.765 , 929.75 , 0 , 0 , 333 , 15.201 , 28.235 , 2.7451 , 11.765 , 16.078 , 8.6274 , 14.848 , 0 
1 , 0 , 54.118 , 12.549 , 929.75 , 0 , 0 , 333 , 15.022 , 28.628 , 5.098 , 13.726 , 20 , 10.196 , 14.848 , 0 
1 , 0 , 65.49 , 14.51 , 1337.5 , 3 , 7.0828 , 333 , 15.242 , 28.628 , 5.8823 , 14.902 , 21.177 , 10.98 , 14.848 , 1.3451 
1 , 5.8547 , 64.706 , 14.902 , 1618.5 , 8 , 12.473 , 315 , 14.641 , 30.196 , 5.8823 , 14.902 , 21.177 , 10.98 , 14.547 , 2.8663 
9 , 5.8547 , 32.157 , 12.157 , 1932.5 , 12 , 14.349 , 315 , 14.641 , 27.451 , 5.8823 , 14.902 , 21.177 , 10.196 , 14.547 , 3.9371 
9 , 8.782 , 32.157 , 12.157 , 1692.8 , 11 , 14.349 , 301 , 14.449 , 13.726 , 2.7451 , 12.549 , 15.294 , 7.8431 , 14.848 , 3.9371 
9 , 8.782 , 14.51 , 10.588 , 1692.8 , 11 , 14.349 , 304 , 13.87 , 11.373 , 1.5686 , 10.98 , 15.294 , 7.8431 , 14.848 , 3.9371 
9 , 8.782 , 22.353 , 10.588 , 1288 , 10 , 14.349 , 314 , 14.397 , 11.373 , 1.9608 , 10.98 , 16.471 , 7.8431 , 14.554 , 3.9371 
9 , 6.9806 , 37.255 , 12.941 , 1306 , 9 , 0 , 325 , 15.005 , 14.902 , 4.3137 , 10.98 , 16.471 , 8.6274 , 14.848 , 0 
9 , 8.5568 , 47.451 , 14.902 , 1664.5 , 10 , 3.6684 , 346 , 15.005 , 23.137 , 4.3137 , 13.333 , 19.608 , 9.8039 , 14.848 , 0.86697 
9 , 7.6561 , 47.451 , 14.902 , 2258 , 14 , 19.867 , 5 , 15.289 , 34.902 , 7.0588 , 16.078 , 22.353 , 11.373 , 14.848 , 6.3694 
9 , 12.16 , 82.353 , 18.431 , 2258 , 14 , 19.867 , 44 , 14.704 , 52.157 , 14.51 , 24.314 , 25.098 , 12.941 , 14.922 , 6.3694 
1 , 19.366 , 89.804 , 20 , 1688 , 20 , 40.136 , 29 , 14.97 , 44.314 , 11.765 , 21.569 , 25.49 , 12.941 , 14.482 , 9.6193 
1 , 25.896 , 76.863 , 22.353 , 2293.8 , 26 , 45.832 , 33 , 15.092 , 44.314 , 15.294 , 20 , 25.49 , 12.941 , 14.924 , 14.926 
1 , 31.3 , 99.608 , 19.608 , 1646 , 31 , 61.34 , 36 , 14.577 , 45.098 , 10.196 , 19.216 , 25.49 , 12.941 , 14.924 , 14.335 
1 , 31.3 , 47.059 , 12.549 , 1908.8 , 34 , 36.269 , 36 , 15.189 , 35.294 , 0.78431 , 19.216 , 24.314 , 11.373 , 14.848 , 9.8292 
5 , 34.002 , 20 , 10.98 , 1614.8 , 35 , 14.711 , 40 , 15.079 , 16.863 , 0.78431 , 11.373 , 17.647 , 9.0196 , 14.848 , 3.3728 
5 , 33.102 , 32.157 , 10.98 , 1475.8 , 36 , 14.896 , 42 , 15.079 , 18.823 , 3.5294 , 13.333 , 18.431 , 9.4118 , 14.554 , 3.1211 
5 , 38.281 , 32.157 , 12.549 , 1475.8 , 36 , 14.896 , 34 , 14.652 , 21.961 , 3.5294 , 12.549 , 18.431 , 9.4118 , 14.848 , 3.1211 
5 , 33.327 , 33.333 , 11.765 , 1427.8 , 37 , 15.38 , 32 , 14.98 , 21.961 , 2.7451 , 11.765 , 18.039 , 9.0196 , 14.554 , 3.1177 
5 , 33.102 , 25.882 , 9.0196 , 1512.8 , 37 , 15.38 , 38 , 14.51 , 18.431 , 1.5686 , 10.98 , 18.039 , 9.0196 , 14.848 , 3.1177 
5 , 37.38 , 17.647 , 10.588 , 1357.5 , 37 , 15.38 , 49 , 29.4 , 11.373 , 1.5686 , 10.98 , 16.078 , 8.2353 , 14.848 , 3.1177 
5 , 36.929 , 18.039 , 10.588 , 1271.5 , 36 , 0 , 45 , 29.4 , 10.588 , 1.1765 , 10.196 , 16.471 , 8.2353 , 12.936 , 0 
5 , 33.777 , 18.039 , 10.196 , 1315.2 , 36 , 0 , 44 , 29.4 , 10.588 , 1.1765 , 10.196 , 16.471 , 8.2353 , 12.936 , 0 
5 , 32.651 , 19.216 , 10.196 , 1315.2 , 35 , 0 , 47 , 29.4 , 11.373 , 1.5686 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
2 , 29.949 , 19.216 , 9.8039 , 1245.5 , 34 , 0 , 64 , 29.4 , 11.373 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
2 , 29.949 , 18.431 , 10.196 , 1230.8 , 33 , 0 , 64 , 29.4 , 10.588 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
2 , 32.426 , 33.725 , 10.196 , 1367.5 , 33 , 0 , 79 , 29.4 , 17.647 , 3.1372 , 11.765 , 18.039 , 9.4118 , 12.936 , 0 
2 , 32.876 , 33.725 , 12.157 , 1349.5 , 34 , 16.3 , 78 , 14.651 , 20.392 , 3.1372 , 12.157 , 18.039 , 9.0196 , 12.936 , 3.1232 
5 , 35.128 , 27.451 , 10.196 , 1349.5 , 34 , 16.3 , 72 , 13.561 , 11.765 , 1.5686 , 10.196 , 15.686 , 7.8431 , 14.554 , 3.1232 
5 , 34.903 , 19.608 , 9.8039 , 1274 , 34 , 16.3 , 74 , 14.197 , 11.765 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 3.1232 
5 , 35.128 , 18.431 , 10.196 , 1226.5 , 34 , 16.3 , 72 , 15.045 , 10.588 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 3.1232 
5 , 34.453 , 19.608 , 10.196 , 1245 , 33 , 0 , 69 , 14.603 , 10.588 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
3 , 34.453 , 20 , 9.8039 , 1162 , 31 , 0 , 69 , 14.603 , 10.98 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
3 , 32.651 , 20 , 9.8039 , 1298 , 22 , 0 , 70 , 14.811 , 30.588 , 1.9608 , 10.98 , 15.294 , 7.8431 , 14.554 , 0 
3 , 22.293 , 41.569 , 11.373 , 1298 , 22 , 0 , 66 , 14.546 , 17.255 , 2.3529 , 11.373 , 15.294 , 7.8431 , 14.848 , 0 
3 , 13.06 , 27.451 , 10.98 , 1327.2 , 12 , 0 , 74 , 14.748 , 17.255 , 1.9608 , 10.98 , 15.294 , 7.8431 , 14.554 , 0 
8 , 4.954 , 21.961 , 10.196 , 1180.5 , 3 , 0 , 70 , 14.044 , 13.333 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0.45036 , 23.922 , 9.8039 , 1003.2 , 0 , 0 , 121 , 14.46 , 12.549 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 26.274 , 9.8039 , 833.25 , 0 , 0 , 121 , 14.46 , 13.726 , 1.1765 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 26.274 , 9.8039 , 792 , 0 , 0 , 121 , 14.47 , 15.686 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 29.412 , 10.196 , 792 , 0 , 0 , 121 , 15.107 , 15.686 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 30.98 , 10.196 , 797.25 , 0 , 0 , 121 , 14.948 , 16.471 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.196 , 9.8039 , 788.75 , 0 , 0 , 121 , 14.915 , 16.863 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 29.412 , 9.8039 , 796.25 , 0 , 0 , 121 , 14.915 , 16.471 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 29.412 , 10.196 , 796.25 , 0 , 0 , 121 , 14.77 , 18.823 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
1 , 0 , 41.961 , 12.157 , 854.75 , 0 , 0 , 121 , 14.731 , 25.882 , 3.1372 , 11.765 , 19.216 , 9.8039 , 14.554 , 0 
1 , 0 , 59.608 , 12.941 , 1176 , 2 , 2.2232 , 121 , 14.475 , 25.882 , 4.7059 , 13.726 , 19.216 , 9.8039 , 14.848 , 0.37122 
1 , 6.9806 , 66.667 , 14.902 , 1539.8 , 7 , 13.813 , 106 , 14.97 , 28.235 , 4.7059 , 13.726 , 21.177 , 10.588 , 14.554 , 3.0199 
1 , 6.9806 , 66.275 , 18.039 , 2053 , 13 , 23.143 , 106 , 14.97 , 30.588 , 6.2745 , 15.294 , 21.961 , 10.98 , 14.554 , 6.7461 
1 , 10.809 , 66.275 , 18.039 , 1845 , 18 , 32.05 , 70 , 13.95 , 36.471 , 12.157 , 17.647 , 23.529 , 12.157 , 14.848 , 8.3957 
1 , 14.412 , 87.843 , 18.823 , 2010 , 23 , 40.72 , 61 , 14.667 , 40.392 , 9.8039 , 18.823 , 23.922 , 12.157 , 14.873 , 11.621 
